repayment_rate,payment_timeliness_ratio,avg_days_late,missed_payment_count,partial_payment_ratio,customer_tenure_days,num_transactions,avg_transaction_amount,credit_trend,is_january_window,is_default,archetype
0.8552,0.6667,65.0,0,0.3333,239,3,27678.97,0.9755,0,0,reliable
0.2151,0.5,47.0,5,0.1429,73,7,17578.22,1.5484,0,0,moderate
0.0852,0.0,4.0,7,0.0,26,8,23190.77,1.1258,0,0,reliable
0.8885,1.0,0.0,1,0.0,113,3,17111.82,0.3345,0,1,reliable
0.6058,0.0,8.6,2,0.1429,77,7,21006.89,1.3151,0,0,reliable
0.548,0.0,61.0,1,0.25,276,4,17939.2,0.709,0,0,moderate
0.3978,0.0,42.0,1,0.3333,198,3,20294.55,1.112,0,1,high_risk
0.2676,1.0,0.0,3,0.0,119,4,24998.7,0.1608,0,0,reliable
1.0,0.3333,22.25,0,0.0,189,6,21967.08,0.5772,0,0,moderate
0.6924,0.5,7.25,2,0.1,49,10,15413.64,1.2676,0,1,reliable
0.8294,0.6667,2.0,1,0.0,275,4,13980.07,0.6825,0,0,reliable
0.3694,0.0,47.0,2,0.25,181,4,16968.3,0.2782,0,1,high_risk
0.4588,1.0,0.0,1,0.0,168,2,34055.94,1.0,0,0,moderate
0.4938,0.25,72.0,3,0.1429,250,7,19071.79,0.4871,0,0,moderate
0.7176,0.75,9.0,2,0.0,138,6,15570.66,0.8472,0,0,moderate
0.2681,0.0,155.5,5,0.1429,275,7,20518.73,1.1087,0,0,high_risk
0.8342,0.625,8.33,2,0.1,223,10,23228.97,0.6519,0,0,reliable
0.3369,0.0,11.0,3,0.2,68,5,25627.48,0.827,0,0,moderate
0.5606,0.0,41.25,3,0.1429,143,7,27370.59,0.6955,0,1,moderate
0.7568,0.75,43.0,0,0.25,209,4,13817.14,1.0848,0,0,reliable
0.9743,0.75,11.0,0,0.125,104,8,21788.06,1.026,0,0,reliable
0.5133,0.0,49.5,4,0.1,178,10,21429.03,1.1264,0,0,reliable
0.6707,0.4,30.67,2,0.1429,136,7,17091.64,0.5232,0,0,moderate
0.0441,1.0,0.0,6,0.0,31,7,16580.81,0.6222,0,1,reliable
0.9628,0.25,30.17,0,0.125,263,8,21472.5,1.0542,0,0,reliable
0.7592,1.0,0.0,2,0.0,73,6,14445.83,0.7223,0,0,reliable
0.2567,0.5,44.0,5,0.1429,77,7,21567.09,1.0112,0,0,moderate
0.0,0.5,0.0,4,0.0,137,4,21520.26,1.1379,0,1,high_risk
0.2474,1.0,0.0,1,0.0,104,3,11550.91,2.2578,0,0,reliable
0.8683,0.4,4.67,1,0.0,35,6,22840.32,0.8908,0,0,reliable
0.8328,0.6667,49.5,1,0.1429,283,7,17126.35,0.9114,0,0,reliable
0.7884,0.0,33.0,1,0.2,183,5,14175.84,0.9696,0,1,moderate
1.0,0.5,10.5,0,0.0,188,4,28648.58,0.961,0,0,reliable
0.7955,0.2,8.25,3,0.125,79,8,18561.07,0.4324,0,1,reliable
0.8213,0.2857,8.4,1,0.125,114,8,24839.05,0.8184,0,0,reliable
0.8594,0.6,25.0,0,0.2,110,5,27555.83,1.0438,0,0,reliable
0.5671,0.3333,21.5,0,0.3333,107,3,10510.92,1.8481,0,1,moderate
0.3989,0.0,35.0,2,0.2,96,5,18420.27,0.8974,0,0,moderate
0.2808,0.3333,34.0,5,0.125,108,8,23427.88,1.1377,0,1,moderate
0.3433,0.0,88.75,2,0.1667,182,6,18427.42,1.2075,0,0,high_risk
0.464,0.0,53.0,5,0.1429,173,7,16638.87,0.4962,0,1,moderate
0.6966,0.0,30.0,3,0.1429,145,7,24434.38,0.4485,0,0,moderate
0.5503,0.0,42.67,2,0.2,151,5,14643.34,0.7754,0,0,moderate
0.2479,0.3333,37.5,2,0.2,145,5,16914.49,1.1255,0,0,moderate
0.8725,0.0,19.0,0,0.2,301,5,26139.21,1.3366,0,0,moderate
0.7437,0.25,34.0,0,0.25,157,4,21125.64,1.524,0,0,reliable
0.6689,0.0,30.67,2,0.125,209,8,23892.09,0.7976,1,0,moderate
1.0,0.6667,10.0,0,0.0,211,3,21907.06,0.2004,0,0,reliable
0.9396,1.0,0.0,0,0.25,63,4,28583.23,1.3159,0,0,reliable
0.8842,0.4286,22.25,2,0.1111,201,9,16005.81,0.3881,0,0,reliable
0.5365,0.0,22.25,3,0.1429,267,7,24067.94,0.8827,0,1,moderate
0.2425,0.0,31.0,4,0.1667,121,6,24631.33,1.0573,0,0,moderate
0.7264,0.2,18.5,2,0.1429,269,7,25922.1,0.5983,0,1,moderate
0.5771,0.0,74.0,1,0.3333,134,3,17173.82,1.0311,0,0,high_risk
0.5732,1.0,0.0,2,0.0,276,7,9694.91,1.4939,0,0,reliable
0.8715,0.7143,17.0,1,0.0,87,8,14116.35,1.0443,0,1,reliable
0.5068,0.0,20.33,2,0.2,64,5,26922.72,1.0258,0,1,moderate
0.0,0.5,0.0,4,0.0,39,4,13836.88,0.3243,0,1,high_risk
0.0,0.5,0.0,4,0.0,171,4,14666.08,0.2388,0,0,high_risk
0.7933,0.5,59.0,0,0.25,285,4,20572.41,1.1546,0,0,reliable
0.8437,0.3333,13.75,1,0.0,96,7,18358.45,1.1046,0,0,reliable
0.3091,0.0,30.0,5,0.125,92,8,24628.71,1.0794,0,0,moderate
0.8307,0.5,59.0,0,0.5,178,2,11786.97,1.0,0,1,moderate
0.3061,1.0,0.0,3,0.0,59,4,15380.9,0.9,0,0,moderate
0.8135,0.5714,6.67,3,0.1,138,10,16498.78,0.5308,0,0,reliable
0.8288,0.6667,12.5,0,0.1667,88,6,24273.74,1.2756,0,0,reliable
0.3626,1.0,0.0,1,0.0,163,3,11014.65,1.9123,0,0,reliable
1.0,0.7143,8.0,0,0.0,91,7,27738.99,0.8262,0,1,reliable
0.8342,0.5,8.0,1,0.0,155,9,20781.93,1.2341,1,0,reliable
0.2135,0.0,21.0,1,0.5,225,2,16563.09,1.0,0,1,high_risk
0.2455,1.0,0.0,4,0.0,32,5,24481.64,0.9717,0,0,reliable
0.0,0.5,0.0,2,0.0,338,2,34096.58,1.0,0,0,high_risk
0.0,0.5,0.0,4,0.0,41,4,28459.38,0.7038,0,1,high_risk
0.1853,0.5,84.0,2,0.25,139,4,18611.57,1.4095,0,0,reliable
0.6642,0.4286,14.25,3,0.1,37,10,19931.62,0.8506,0,0,reliable
0.2972,1.0,0.0,5,0.0,27,7,26655.99,1.4843,0,1,reliable
0.0696,0.0,34.5,5,0.1429,139,7,20621.74,0.8649,0,0,moderate
0.2029,0.0,68.0,3,0.25,99,4,15389.45,1.2378,0,1,moderate
0.7757,0.2857,11.4,1,0.0,106,8,20083.67,1.049,0,0,reliable
0.9444,0.8889,19.0,1,0.0,101,10,26610.35,0.9503,0,1,reliable
0.7561,0.0,23.43,2,0.1111,169,9,22973.05,0.9302,1,0,reliable
0.4427,0.0,31.67,1,0.25,181,4,30527.79,1.2985,0,0,moderate
0.9547,0.5,39.33,1,0.0,161,7,24729.01,0.8921,0,0,reliable
1.0,0.25,9.33,0,0.0,258,4,16559.38,0.5242,0,0,reliable
0.9676,1.0,0.0,1,0.0,104,4,19060.65,0.1298,0,1,reliable
0.6757,0.0,101.4,2,0.1429,271,7,14781.55,1.0011,0,1,moderate
1.0,0.4,5.0,0,0.0,119,5,18782.8,1.1731,0,1,reliable
1.0,0.4,4.0,0,0.0,214,5,19954.76,1.6619,0,0,reliable
0.3648,0.0,55.0,2,0.3333,135,3,18889.95,0.7004,0,0,moderate
0.2729,0.5,5.0,2,0.25,80,4,20520.38,1.5447,0,0,moderate
0.8589,0.6,5.5,0,0.2,152,5,22943.65,0.9625,0,0,reliable
1.0,0.8333,6.0,0,0.0,118,6,21859.63,0.9447,0,0,reliable
0.0,0.5,0.0,3,0.0,121,3,32998.6,1.0665,1,1,high_risk
0.6985,1.0,0.0,2,0.25,42,4,16950.65,0.938,0,1,reliable
0.8917,0.375,7.2,1,0.1111,114,9,15742.05,0.7673,0,0,reliable
0.448,0.3333,14.0,2,0.2,295,5,28668.91,1.325,0,0,moderate
0.7612,1.0,0.0,1,0.0,153,4,28870.99,0.9554,0,0,reliable
0.0448,1.0,0.0,2,0.3333,70,3,25514.08,1.4364,0,0,moderate
0.7475,0.5714,15.0,1,0.125,100,8,21837.14,1.2042,0,0,reliable
0.9506,0.6,22.25,0,0.1,149,10,25864.13,1.1292,0,0,reliable
0.5102,0.0,110.0,3,0.1429,299,7,19763.83,0.6284,0,1,high_risk
0.1867,1.0,0.0,1,0.5,215,2,7744.82,1.0,0,0,moderate
0.1847,1.0,0.0,6,0.125,24,8,17211.48,0.9797,0,0,reliable
1.0,0.6667,6.0,0,0.0,197,6,20072.65,0.9007,0,0,reliable
0.0,0.5,0.0,4,0.0,20,4,28448.87,1.0983,0,0,high_risk
0.761,0.625,10.0,2,0.0,104,10,14957.62,1.1787,0,0,reliable
1.0,0.7778,9.0,0,0.0,177,9,18055.35,1.0616,0,1,reliable
0.9697,0.3333,17.0,0,0.1111,142,9,19474.76,1.2029,0,0,reliable
0.7256,0.7143,13.5,2,0.1111,148,9,22392.33,1.1312,0,0,reliable
0.0,0.5,0.0,3,0.0,158,3,15001.51,0.2625,0,0,high_risk
0.7449,0.7143,6.0,3,0.0,81,10,22580.07,0.8503,0,0,reliable
0.0,0.5,0.0,2,0.0,173,2,27785.36,1.0,0,0,high_risk
0.6058,0.6667,11.0,2,0.0,55,5,24278.49,0.8355,0,1,reliable
1.0,0.4286,11.0,0,0.0,216,7,22841.63,1.0389,0,1,reliable
0.5227,0.2,32.0,3,0.125,79,8,22979.35,0.8978,0,0,moderate
0.0,0.5,0.0,2,0.0,67,2,25805.4,1.0,0,1,high_risk
0.9792,0.5,35.75,0,0.125,191,8,21858.83,0.9328,0,0,reliable
0.4684,0.0,12.0,2,0.1667,149,6,26318.78,1.0329,0,0,moderate
0.7106,0.5,47.0,1,0.2,138,5,18242.96,1.1014,1,0,reliable
0.9166,1.0,0.0,1,0.1,213,10,24593.39,0.463,0,0,reliable
1.0,0.75,8.0,0,0.0,228,4,20627.62,1.5697,0,0,reliable
0.1428,0.0,54.67,4,0.1429,196,7,13487.15,1.2522,0,1,high_risk
0.8293,0.5,10.0,0,0.5,250,2,25759.99,1.0,0,1,moderate
0.7238,1.0,0.0,2,0.0,178,5,23124.88,1.1324,0,0,reliable
0.8988,1.0,0.0,1,0.0,231,4,21075.96,0.4048,0,0,reliable
0.1533,0.0,52.0,4,0.2,233,5,23007.53,0.9544,0,1,moderate
0.6308,0.5,20.0,2,0.125,54,8,23461.75,1.0005,0,1,moderate
0.88,0.4,5.67,0,0.2,88,5,17936.75,0.8345,0,0,reliable
0.0,0.5,0.0,3,0.0,37,3,25180.84,1.375,0,1,high_risk
0.6048,0.25,48.67,1,0.2,185,5,19591.84,1.1965,0,1,reliable
1.0,0.3333,9.0,0,0.0,170,3,25704.43,1.2372,0,1,reliable
0.7277,0.5,6.5,1,0.2,122,5,17382.91,0.6165,0,0,reliable
0.6979,0.5,9.0,2,0.0,38,4,13655.69,0.9204,0,1,reliable
0.9569,0.3333,41.25,1,0.1429,281,7,20376.07,0.7202,0,1,moderate
0.7318,1.0,0.0,2,0.0,31,4,21096.47,0.1781,0,1,reliable
0.2613,0.0,27.67,2,0.2,109,5,13021.11,0.9246,0,0,moderate
0.9324,0.5,18.67,1,0.1429,140,7,20356.19,1.0085,0,0,reliable
0.4172,0.0,15.5,2,0.25,39,4,17931.31,0.7013,0,0,moderate
0.7838,0.5,20.0,1,0.1111,69,9,20780.75,1.2024,0,0,reliable
0.6346,0.3333,14.75,4,0.1,130,10,20009.99,0.7391,0,0,reliable
0.8414,0.0,37.0,1,0.25,179,4,26394.3,0.5925,1,0,moderate
0.6329,0.0,65.0,2,0.2,233,5,17281.3,0.895,0,0,moderate
0.5616,0.0,61.67,2,0.125,254,8,24133.8,1.2808,0,0,moderate
0.1929,1.0,0.0,1,0.5,62,2,12000.37,1.0,0,0,moderate
0.3368,0.0,10.67,3,0.1667,27,6,26748.84,0.9093,0,1,moderate
0.9828,0.5,31.0,0,0.1,245,10,13328.09,1.2966,0,0,reliable
0.3649,0.6,13.0,5,0.1,75,10,20707.47,1.3885,0,0,reliable
0.868,0.7143,3.5,2,0.1111,144,9,24451.36,0.7871,0,0,reliable
0.6294,0.0,68.0,3,0.1111,238,9,26959.55,0.9456,0,0,reliable
0.3812,1.0,0.0,2,0.0,72,4,27212.38,1.0114,0,0,reliable
0.6695,0.0,7.0,1,0.0,174,4,21173.54,1.322,0,0,reliable
0.5772,0.6667,1.0,4,0.1429,63,7,15645.25,0.8835,0,0,moderate
0.7814,0.1429,61.83,2,0.1111,259,9,22854.87,0.8367,0,0,reliable
0.632,0.5,12.5,2,0.1667,142,6,23908.32,0.7154,0,0,reliable
0.0,0.5,0.0,4,0.0,53,4,17155.37,0.4664,0,1,high_risk
0.7989,0.5,15.0,1,0.1429,78,7,19455.99,1.1363,0,0,reliable
0.4402,0.25,11.33,3,0.1429,52,7,23129.14,0.4357,0,0,moderate
0.9693,0.3333,26.5,0,0.1111,265,9,23882.67,0.7505,0,0,reliable
1.0,0.6667,19.5,0,0.0,243,6,14092.78,0.7062,0,0,reliable
0.3922,0.0,25.5,2,0.25,122,4,22945.38,1.6201,0,1,high_risk
0.3255,0.5,11.0,2,0.25,39,4,21514.74,0.8246,0,0,moderate
1.0,0.5,2.5,0,0.0,81,4,17389.79,1.2109,0,0,reliable
1.0,0.5,7.0,0,0.0,161,4,19739.79,0.3056,0,1,reliable
0.4424,0.0,55.33,4,0.1429,146,7,19621.33,0.5237,1,1,moderate
0.0,0.5,0.0,2,0.0,61,2,32127.69,1.0,0,0,moderate
0.7563,0.1429,15.33,2,0.1111,91,9,21297.59,1.1252,0,0,reliable
0.1296,0.0,1.0,4,0.2,45,5,22376.09,0.424,0,1,moderate
0.6514,0.2857,27.8,1,0.125,132,8,22919.62,1.474,0,0,moderate
0.8863,0.0,40.67,0,0.3333,208,3,10368.67,0.6523,0,1,high_risk
0.501,0.5,22.0,2,0.0,156,4,29696.69,0.7863,0,0,reliable
1.0,0.5,7.5,0,0.0,146,4,20794.56,0.7648,0,0,reliable
0.6597,0.0,22.67,1,0.25,150,4,17833.72,1.0092,0,0,moderate
0.9017,0.5,54.5,0,0.25,194,4,27271.31,0.9203,0,0,reliable
0.3191,0.0,45.5,1,0.3333,138,3,20528.92,1.1247,0,0,moderate
0.0,0.5,0.0,2,0.0,28,2,24355.03,1.0,0,0,high_risk
0.8135,0.75,11.5,1,0.1111,178,9,25524.96,1.0404,0,0,reliable
0.112,0.0,2.0,3,0.25,104,4,20543.24,1.4904,0,1,high_risk
0.275,0.0,15.0,3,0.25,41,4,22890.17,1.6159,0,0,high_risk
1.0,0.6667,7.67,0,0.0,242,9,23579.61,1.0969,0,0,reliable
0.6866,0.25,37.33,1,0.2,96,5,26456.93,0.7197,0,0,reliable
0.1569,1.0,0.0,1,0.5,90,2,27327.99,1.0,0,1,moderate
0.5751,0.4,10.0,3,0.125,54,8,23652.04,0.9749,0,0,reliable
0.8065,1.0,0.0,0,0.3333,179,3,25603.79,1.3926,0,1,reliable
0.201,1.0,0.0,4,0.1667,20,6,18251.49,1.4257,0,0,reliable
0.3533,0.3333,60.0,4,0.1429,258,7,15792.72,0.7284,0,0,moderate
0.0,0.5,0.0,2,0.0,18,2,5323.88,1.0,0,0,moderate
0.0,0.5,0.0,3,0.0,21,3,24028.18,0.461,0,0,reliable
1.0,0.6667,6.0,0,0.0,190,3,20072.52,0.8097,0,1,reliable
0.0,0.5,0.0,3,0.0,18,3,17022.81,1.1658,0,0,high_risk
0.7795,1.0,0.0,1,0.0,160,6,19223.38,1.5337,0,1,reliable
0.4148,1.0,0.0,3,0.125,39,8,16251.48,1.0583,0,0,reliable
0.359,0.4,10.0,3,0.125,47,8,20006.25,1.3557,0,0,moderate
0.9707,0.0,45.0,0,0.3333,175,3,17136.04,1.5113,0,0,moderate
0.2142,0.5,5.0,5,0.1429,27,7,24848.04,1.1029,0,0,reliable
0.6836,0.0,44.5,2,0.1667,159,6,29035.03,0.5503,0,0,reliable
0.2727,0.0,71.33,3,0.1667,231,6,23955.12,1.5917,0,0,moderate
0.5785,0.0,65.5,2,0.1667,271,6,17695.1,1.1913,0,1,reliable
0.851,1.0,0.0,1,0.0,181,5,21150.89,0.7452,0,0,reliable
0.0,0.5,0.0,3,0.0,33,3,6550.08,1.4371,0,1,high_risk
1.0,0.625,4.0,0,0.0,215,8,15759.55,0.8024,0,0,reliable
0.4858,0.0,50.0,1,0.3333,103,3,31457.48,0.8459,0,0,high_risk
0.8807,0.0,79.6,0,0.2,279,5,10920.43,1.1989,0,1,high_risk
0.9417,0.6667,6.67,0,0.1111,135,9,21940.24,1.1614,0,1,reliable
0.3456,0.25,5.67,4,0.0,84,8,20047.53,1.4104,0,0,reliable
0.6897,0.0,68.17,2,0.125,311,8,19154.08,0.6377,0,0,moderate
1.0,1.0,0.0,0,0.0,188,4,12218.76,2.4981,0,0,reliable
1.0,0.75,1.0,0,0.0,207,4,24264.02,1.6094,1,0,reliable
0.4307,0.5,18.0,1,0.0,105,3,8334.5,1.7078,0,0,moderate
0.5071,0.3333,29.5,4,0.1429,76,7,21228.86,0.5658,0,0,reliable
0.8904,0.8333,2.0,1,0.0,264,7,22468.1,1.2173,0,0,reliable
0.0578,0.0,90.0,5,0.1667,124,6,20181.76,1.6577,1,0,high_risk
0.0,0.5,0.0,4,0.0,27,4,15228.72,1.9664,0,0,high_risk
1.0,0.75,3.0,0,0.0,257,4,17463.98,2.0778,0,0,reliable
0.8376,0.2857,8.4,3,0.0,104,10,24714.4,0.5415,0,0,reliable
0.6212,0.4,7.33,1,0.1667,54,6,26635.32,1.2191,0,1,moderate
0.7894,0.375,10.6,2,0.1,213,10,23680.35,0.942,0,0,reliable
0.4961,0.0,95.0,1,0.3333,277,3,6015.87,1.1774,0,1,high_risk
0.4699,0.2,5.25,4,0.1111,39,9,18121.37,1.1628,0,0,reliable
0.7403,0.2857,13.0,1,0.125,79,8,21408.8,1.7028,0,0,reliable
1.0,0.8,7.0,0,0.0,322,5,21126.65,1.6628,0,1,reliable
0.6376,0.0,113.0,0,0.3333,292,3,26922.83,1.2869,0,1,high_risk
0.5445,0.8,3.0,4,0.0,128,9,19793.67,0.7592,0,0,reliable
0.7249,1.0,0.0,1,0.1667,258,6,27790.05,0.9926,0,0,reliable
0.7253,0.0,25.83,1,0.1429,302,7,22116.14,1.1061,0,0,moderate
0.7111,0.3333,36.0,1,0.25,152,4,19256.44,0.1415,0,0,moderate
0.3399,0.0,37.5,5,0.1429,131,7,17506.16,0.8794,0,0,moderate
0.1254,0.0,109.0,6,0.1429,145,7,23106.09,0.351,0,1,high_risk
0.4279,1.0,0.0,2,0.0,56,4,24352.48,1.3297,0,0,reliable
0.693,0.0,25.5,0,0.5,94,2,27012.69,1.0,0,1,moderate
0.7413,0.1429,25.17,1,0.125,139,8,28819.13,1.1284,0,1,moderate
0.5471,0.5,3.5,1,0.2,163,5,28572.82,1.0826,0,0,reliable
0.7468,0.3333,25.5,1,0.1429,117,7,23781.98,1.2798,0,0,moderate
0.9041,0.3,36.0,0,0.1,253,10,24032.1,0.8278,0,0,reliable
0.4391,0.0,39.4,2,0.1429,137,7,21745.28,1.256,0,1,moderate
0.609,0.4286,16.0,2,0.1111,60,9,23141.45,1.2817,0,0,reliable
0.7509,0.6667,2.0,1,0.0,40,4,18715.69,0.9963,0,1,reliable
0.4269,0.3333,16.0,2,0.2,39,5,19781.8,0.8976,0,1,high_risk
0.819,0.3333,18.25,0,0.1667,155,6,27741.98,1.3125,0,1,moderate
0.1154,0.0,5.0,3,0.25,40,4,17996.52,0.5893,0,0,reliable
0.4254,1.0,0.0,6,0.1,45,10,19042.27,0.741,0,1,reliable
0.3782,0.3333,20.0,2,0.2,92,5,25597.54,1.463,0,0,reliable
0.8749,0.7143,47.5,0,0.1429,119,7,20357.53,1.1311,0,0,reliable
0.913,0.4,9.33,0,0.2,140,5,26772.03,1.0107,0,0,reliable
0.9114,0.25,24.67,0,0.125,209,8,20123.19,0.9602,0,0,reliable
0.831,0.2,50.5,2,0.1429,161,7,18966.59,0.5081,0,1,reliable
0.4228,0.25,85.33,2,0.1667,175,6,21164.53,0.8343,0,1,high_risk
0.3332,0.5,2.0,1,0.3333,92,3,20358.36,1.833,0,0,moderate
0.6589,0.1667,38.2,1,0.1429,125,7,26558.03,1.2075,0,0,reliable
0.8931,0.3333,22.5,1,0.1,184,10,25893.61,1.0962,0,1,reliable
0.5048,0.0,190.5,3,0.2,268,5,13670.58,0.411,0,0,moderate
0.0,0.5,0.0,2,0.0,75,2,17013.4,1.0,0,0,high_risk
1.0,0.8,21.0,0,0.0,197,5,18044.42,0.7161,0,1,reliable
0.2549,0.0,25.5,2,0.25,104,4,18701.49,1.2106,0,0,moderate
0.7224,0.3333,48.0,2,0.2,306,5,21074.93,1.1492,0,0,reliable
0.9625,0.6,18.5,0,0.1,85,10,27463.57,0.8745,0,1,reliable
1.0,1.0,0.0,0,0.0,219,4,29361.32,0.8065,0,0,reliable
0.3254,0.75,11.0,5,0.1111,22,9,26121.25,0.8815,0,0,reliable
0.6817,1.0,0.0,1,0.3333,90,3,18734.79,0.3718,0,0,reliable
0.6171,1.0,0.0,2,0.2,47,5,14461.94,0.5984,0,1,moderate
0.9682,0.6667,8.5,0,0.1667,158,6,22635.81,1.063,1,0,reliable
0.2975,0.5,106.0,1,0.3333,301,3,10624.18,1.8943,0,0,reliable
0.8209,0.3333,20.83,1,0.1,81,10,18690.94,1.0375,0,1,reliable
0.4429,0.0,5.0,2,0.0,101,3,21974.46,0.739,0,0,reliable
0.1755,0.0,26.5,3,0.2,163,5,20981.74,0.1637,0,1,high_risk
0.0636,0.0,59.0,5,0.1667,123,6,17728.24,1.2393,0,1,high_risk
1.0,0.5,5.5,0,0.0,171,4,15976.79,0.1729,0,0,reliable
0.8887,0.4444,8.0,1,0.1,93,10,16701.73,1.1056,0,0,reliable
0.4511,0.0,6.0,1,0.5,127,2,9880.47,1.0,0,0,moderate
0.8957,0.3333,18.0,1,0.25,217,4,16556.46,0.3066,0,0,reliable
0.1713,0.0,104.0,3,0.25,230,4,21201.22,1.0794,0,0,high_risk
1.0,0.25,20.67,0,0.0,254,4,29156.35,1.3415,0,0,moderate
0.9101,0.5,12.33,1,0.0,105,7,17869.1,0.6602,0,0,reliable
0.3905,0.25,72.33,4,0.125,208,8,18958.05,1.1819,1,0,moderate
0.7627,0.6,7.5,2,0.1429,62,7,23403.3,0.6624,0,1,reliable
0.1495,1.0,0.0,4,0.2,104,5,19976.17,1.2555,0,0,moderate
1.0,0.8,10.0,0,0.0,175,5,18196.21,1.0636,0,0,reliable
0.5541,0.6667,4.0,1,0.25,40,4,14787.85,1.5016,0,1,reliable
1.0,0.5,7.25,0,0.0,258,8,20308.87,0.9936,0,0,reliable
0.296,0.0,51.0,1,0.5,71,2,34758.47,1.0,0,1,high_risk
1.0,0.75,12.0,0,0.0,127,4,28646.43,0.8815,0,0,reliable
0.2603,0.0,75.5,3,0.2,259,5,18025.81,1.3827,0,0,high_risk
0.1903,0.0,3.0,3,0.25,25,4,25711.97,1.1892,0,0,moderate
0.7615,0.1429,23.33,2,0.1111,293,9,16348.73,1.0057,0,0,reliable
0.1689,0.0,31.0,2,0.25,108,4,15772.89,2.1821,0,0,moderate
0.9704,0.8,7.0,1,0.0,220,6,16991.37,0.2682,0,0,reliable
0.8312,0.1667,23.0,1,0.1429,173,7,15526.78,0.904,0,1,moderate
1.0,0.5,9.0,0,0.0,184,4,20669.6,1.3741,0,0,reliable
1.0,0.75,2.0,0,0.0,89,4,20667.14,1.637,0,0,reliable
0.0,0.5,0.0,2,0.0,4,2,17728.52,1.0,0,1,high_risk
0.3547,0.0,110.5,2,0.25,281,4,15316.93,0.5703,0,1,high_risk
0.7343,0.3333,22.0,1,0.25,97,4,23234.05,0.0938,0,1,moderate
0.751,1.0,0.0,1,0.0,55,3,14097.83,0.7469,0,1,reliable
0.6776,0.25,36.67,1,0.1111,192,9,20776.61,1.1344,0,0,reliable
0.9594,0.6667,23.33,0,0.1111,158,9,22297.37,1.17,0,1,reliable
0.2633,0.75,4.0,5,0.1111,51,9,24926.53,1.1357,0,0,reliable
0.0,0.5,0.0,5,0.0,26,5,20337.8,0.8362,0,0,high_risk
0.6916,0.0,52.43,2,0.1111,238,9,21831.75,0.9256,1,1,reliable
0.9045,0.6667,5.67,0,0.1111,30,9,15657.15,1.0892,0,1,reliable
0.6385,0.5,2.0,1,0.0,80,3,23384.25,1.0845,0,0,reliable
0.0,0.5,0.0,2,0.0,29,2,21294.4,1.0,1,0,moderate
0.5541,1.0,0.0,1,0.0,177,3,22498.54,1.3376,0,0,reliable
0.7189,0.4,24.33,2,0.1429,91,7,22870.38,0.9665,0,1,moderate
0.5163,1.0,0.0,1,0.3333,134,3,15570.19,1.2228,0,0,moderate
0.7814,1.0,0.0,1,0.0,149,4,14324.32,0.8744,0,0,reliable
0.1152,0.0,16.0,4,0.2,55,5,31295.3,0.9841,0,1,high_risk
0.5298,0.0,61.6,2,0.1429,297,7,20879.81,1.5218,0,1,moderate
0.4245,0.0,8.25,3,0.1429,58,7,17900.57,1.3268,0,1,moderate
0.329,0.0,67.0,4,0.1429,164,7,25408.26,0.5885,0,0,moderate
1.0,0.5714,11.0,0,0.0,71,7,21801.29,1.2169,0,0,reliable
0.6287,0.0,39.6,3,0.125,156,8,21985.5,0.8904,0,0,moderate
0.5487,0.0,71.5,2,0.25,274,4,17846.56,0.2975,0,0,moderate
0.8837,0.3333,16.5,0,0.3333,116,3,15775.91,0.6512,0,1,moderate
0.9439,0.5,22.0,0,0.1667,124,6,22047.64,0.5428,0,1,moderate
1.0,1.0,0.0,0,0.0,297,9,19678.21,0.9302,0,0,reliable
0.2971,0.75,10.0,2,0.1667,31,6,17190.75,1.5263,0,0,reliable
0.6059,0.8,4.0,2,0.0,138,7,24029.35,1.3793,0,0,reliable
0.3656,0.0,34.67,3,0.1667,128,6,24950.18,1.5132,0,0,moderate
0.733,0.25,14.33,2,0.1667,102,6,18537.74,0.4584,0,0,reliable
0.0784,0.0,19.0,3,0.25,41,4,27561.5,1.4436,0,1,high_risk
0.4495,1.0,0.0,3,0.1667,50,6,25854.75,1.0595,0,0,reliable
0.4718,0.3333,17.0,4,0.1429,53,7,20212.31,0.771,0,0,moderate
0.3151,0.0,77.5,4,0.1667,140,6,21111.12,1.2497,0,1,high_risk
0.2438,0.0,79.0,3,0.2,110,5,28196.03,0.7108,0,1,high_risk
0.5007,1.0,0.0,3,0.0,55,6,28915.87,0.8849,0,0,reliable
0.8864,0.4286,10.0,1,0.0,102,8,24321.9,0.6083,0,0,reliable
0.3946,1.0,0.0,2,0.0,81,4,23036.81,1.097,0,0,moderate
1.0,0.5,4.0,0,0.0,52,8,19926.94,1.4923,0,1,reliable
0.4821,0.4,130.67,5,0.1,223,10,19430.52,1.1855,0,0,reliable
0.9237,0.625,3.0,0,0.125,239,8,22970.08,1.121,0,1,reliable
0.6011,0.25,30.33,2,0.1667,72,6,9342.33,0.3552,0,1,moderate
0.7754,0.7143,4.5,2,0.0,164,9,22799.56,0.8528,0,0,reliable
0.13,1.0,0.0,5,0.1667,34,6,15231.66,0.8797,0,0,moderate
0.0,0.5,0.0,3,0.0,61,3,16617.61,1.4045,0,0,moderate
1.0,0.75,4.0,0,0.0,105,4,23577.79,0.2956,0,0,reliable
0.6739,0.0,50.0,2,0.125,129,8,25439.5,0.8159,1,1,moderate
0.9199,0.125,26.0,1,0.1111,207,9,19705.8,0.7907,0,1,reliable
0.4119,0.0,141.0,2,0.3333,177,3,10380.74,0.306,0,1,reliable
